listen_id,usr_ref_id,trk_ref_id,timestamp,track_id,artist_name,Genre,length_in_ms,internal_db_id,user_id,User Age Group,subscription_tier,sys_user_hash
1042,67,109,2025-03-16 04:43:38,109,Artist_9,Pop,164811,631089,67,25-34,Free,usr_8423
1043,123,134,2025-01-25 01:41:47,134,Artist_34,Electronic,283379,128295,123,55+,Free,usr_6487
1044,29,148,2025-04-26 20:26:11,148,Artist_48,Hip-Hop,209780,348683,29,45-54,Premium,usr_7717
1045,137,131,2025-03-24 17:37:46,131,Artist_31,Pop,286342,619332,137,45-54,Premium,usr_4898
1046,195,106,2025-01-05 19:06:51,106,Artist_6,Jazz,258429,174460,195,45-54,Premium,usr_6709
1047,153,120,2025-06-09 04:53:38,120,Artist_20,Rock,292627,383821,153,18-24,Free,usr_4524
1048,76,119,2025-06-15 17:37:32,119,Artist_19,Hip-Hop,134397,625830,76,25-34,Free,usr_4531
1049,170,125,2025-05-03 22:01:56,125,Artist_25,Rock,159954,455249,170,45-54,Free,usr_6007
1050,9,103,2025-05-26 14:53:19,103,Artist_3,Hip-Hop,157841,989465,9,35-44,Free,usr_8207
1051,40,145,2025-03-26 12:41:51,145,Artist_45,Rock,147192,844699,40,25-34,Premium,usr_2733
1052,25,121,2025-06-05 02:22:08,121,Artist_21,Hip-Hop,298031,277804,25,18-24,Free,usr_2036
1053,5,114,2025-04-07 22:03:35,114,Artist_14,Electronic,232856,313945,5,55+,Free,usr_3886
1054,139,139,2025-03-29 03:46:01,139,Artist_39,Jazz,246020,585008,139,25-34,Premium,usr_7260
1055,187,120,2025-04-16 09:34:39,120,Artist_20,Rock,292627,383821,187,55+,Free,usr_9557
1056,124,114,2025-05-28 10:34:47,114,Artist_14,Electronic,232856,313945,124,35-44,Free,usr_7638
1057,38,121,2025-06-28 21:08:46,121,Artist_21,Hip-Hop,298031,277804,38,55+,Free,usr_9661
1058,72,127,2025-01-17 10:53:41,127,Artist_27,Rock,199459,905497,72,55+,Free,usr_1558
1059,133,113,2025-03-11 06:13:54,113,Artist_13,Electronic,294358,254697,133,45-54,Free,usr_2037
1060,176,126,2025-03-25 11:59:52,126,Artist_26,Rock,298352,319930,176,25-34,Premium,usr_4043
1061,90,140,2025-05-04 12:28:55,140,Artist_40,Pop,222795,792440,90,35-44,Free,usr_5324
1062,146,139,2025-05-19 10:30:07,139,Artist_39,Jazz,246020,585008,146,45-54,Premium,usr_6533
1063,198,127,2025-06-27 01:33:53,127,Artist_27,Rock,199459,905497,198,18-24,Premium,usr_5062
1064,37,125,2025-05-18 13:44:48,125,Artist_25,Rock,159954,455249,37,35-44,Premium,usr_8906
1065,60,148,2025-05-12 10:54:31,148,Artist_48,Hip-Hop,209780,348683,60,25-34,Free,usr_1485
1066,176,101,2025-05-05 13:51:06,101,Artist_1,Pop,205999,897606,176,25-34,Premium,usr_4043
1067,28,124,2025-05-03 08:49:55,124,Artist_24,Electronic,186234,818216,28,25-34,Free,usr_1655
1068,197,102,2025-03-27 15:21:18,102,Artist_2,Electronic,137955,450605,197,35-44,Free,usr_4601
1069,81,107,2025-02-27 01:17:39,107,Artist_7,Hip-Hop,283551,464778,81,55+,Free,usr_2941
1070,114,143,2025-06-03 04:23:42,143,Artist_43,Pop,238324,617923,114,35-44,Free,usr_7778
1071,40,132,2025-02-25 07:57:39,132,Artist_32,Jazz,179163,416837,40,25-34,Premium,usr_2733
1072,45,141,2025-06-12 17:03:23,141,Artist_41,Electronic,262202,494540,45,25-34,Free,usr_2639
1073,62,134,2025-01-12 03:51:39,134,Artist_34,Electronic,283379,128295,62,45-54,Free,usr_1695
1074,93,105,2025-05-31 11:31:19,105,Artist_5,Electronic,285983,138102,93,35-44,Free,usr_6302
1075,115,138,2025-01-14 05:06:17,138,Artist_38,Electronic,206900,338067,115,18-24,Free,usr_9661
1076,186,122,2025-01-05 11:36:39,122,Artist_22,Pop,251800,805703,186,45-54,Premium,usr_7944
1077,67,124,2025-04-10 18:05:37,124,Artist_24,Electronic,186234,818216,67,25-34,Free,usr_8423
1078,56,149,2025-05-07 03:22:31,149,Artist_49,Pop,272617,334677,56,18-24,Free,usr_1997
1079,40,142,2025-05-16 12:41:00,142,Artist_42,Electronic,207508,977699,40,25-34,Premium,usr_2733
1080,98,118,2025-04-25 20:07:21,118,Artist_18,Electronic,230448,537477,98,25-34,Free,usr_9482
1081,40,104,2025-06-14 02:21:12,104,Artist_4,Hip-Hop,190640,633636,40,25-34,Premium,usr_2733
1082,91,110,2025-01-30 16:45:03,110,Artist_10,Rock,287280,727438,91,35-44,Free,usr_8642
1083,33,111,2025-05-23 08:31:30,111,Artist_11,Hip-Hop,271222,827627,33,45-54,Free,usr_6170
1084,6,109,2025-05-13 03:27:36,109,Artist_9,Pop,164811,631089,6,25-34,Free,usr_7457
1085,147,107,2025-01-06 18:36:41,107,Artist_7,Hip-Hop,283551,464778,147,45-54,Free,usr_8776
1086,80,123,2025-01-18 16:39:39,123,Artist_23,Rock,239180,139081,80,45-54,Free,usr_8529
1087,168,127,2025-01-16 19:26:04,127,Artist_27,Rock,199459,905497,168,35-44,Free,usr_4998
1088,92,140,2025-06-10 18:29:57,140,Artist_40,Pop,222795,792440,92,18-24,Free,usr_8610
1089,97,135,2025-04-25 05:22:30,135,Artist_35,Rock,174098,113807,97,55+,Premium,usr_1639
1090,59,136,2025-03-09 08:48:23,136,Artist_36,Electronic,125486,535564,59,45-54,Premium,usr_3043
1091,59,120,2025-06-28 09:09:41,120,Artist_20,Rock,292627,383821,59,45-54,Premium,usr_3043
1092,48,107,2025-03-10 11:18:50,107,Artist_7,Hip-Hop,283551,464778,48,55+,Free,usr_8251
1093,169,108,2025-05-24 12:48:00,108,Artist_8,Pop,181476,189930,169,18-24,Free,usr_8073
1094,13,146,2025-02-27 15:40:06,146,Artist_46,Electronic,121062,119870,13,55+,Free,usr_3618
1095,107,114,2025-01-03 15:20:13,114,Artist_14,Electronic,232856,313945,107,35-44,Premium,usr_7405
1096,45,147,2025-04-11 07:44:02,147,Artist_47,Pop,204076,303196,45,25-34,Free,usr_2639
1097,89,145,2025-03-05 16:48:59,145,Artist_45,Rock,147192,844699,89,45-54,Free,usr_8108
1098,181,139,2025-03-20 02:39:01,139,Artist_39,Jazz,246020,585008,181,18-24,Free,usr_7852
1099,170,117,2025-03-04 17:29:16,117,Artist_17,Rock,231888,308124,170,45-54,Free,usr_6007
1100,100,141,2025-06-27 02:21:24,141,Artist_41,Electronic,262202,494540,100,18-24,Free,usr_8738
1101,191,119,2025-01-12 21:42:21,119,Artist_19,Hip-Hop,134397,625830,191,25-34,Free,usr_6856
1102,155,105,2025-06-13 00:44:11,105,Artist_5,Electronic,285983,138102,155,35-44,Free,usr_8322
1103,166,111,2025-06-16 12:10:31,111,Artist_11,Hip-Hop,271222,827627,166,25-34,Free,usr_7985
1104,188,101,2025-01-03 19:09:05,101,Artist_1,Pop,205999,897606,188,18-24,Free,usr_3666
1105,7,106,2025-05-26 22:31:26,106,Artist_6,Jazz,258429,174460,7,35-44,Free,usr_4825
1106,133,115,2025-02-17 06:38:13,115,Artist_15,Jazz,188450,331915,133,45-54,Free,usr_2037
1107,45,102,2025-01-23 22:44:54,102,Artist_2,Electronic,137955,450605,45,25-34,Free,usr_2639
1108,58,144,2025-04-08 01:42:39,144,Artist_44,Jazz,180566,266981,58,25-34,Premium,usr_9310
1109,31,102,2025-03-03 07:09:42,102,Artist_2,Electronic,137955,450605,31,35-44,Free,usr_2835
1110,23,126,2025-01-12 08:35:34,126,Artist_26,Rock,298352,319930,23,45-54,Free,usr_7763
1111,170,149,2025-03-13 19:29:15,149,Artist_49,Pop,272617,334677,170,45-54,Free,usr_6007
1112,138,142,2025-02-02 07:35:56,142,Artist_42,Electronic,207508,977699,138,25-34,Free,usr_5615
1113,160,139,2025-01-15 16:27:41,139,Artist_39,Jazz,246020,585008,160,35-44,Free,usr_3436
1114,107,137,2025-04-19 23:43:23,137,Artist_37,Hip-Hop,259407,257504,107,35-44,Premium,usr_7405
1115,181,132,2025-06-04 16:24:06,132,Artist_32,Jazz,179163,416837,181,18-24,Free,usr_7852
1116,158,127,2025-01-30 15:38:39,127,Artist_27,Rock,199459,905497,158,55+,Free,usr_4540
1117,39,100,2025-06-14 11:27:14,100,Artist_0,Pop,203042,645977,39,18-24,Premium,usr_8634
1118,159,107,2025-06-12 05:39:17,107,Artist_7,Hip-Hop,283551,464778,159,18-24,Free,usr_7631
1119,82,136,2025-02-25 19:12:11,136,Artist_36,Electronic,125486,535564,82,18-24,Premium,usr_8395
1120,100,131,2025-06-13 08:07:09,131,Artist_31,Pop,286342,619332,100,18-24,Free,usr_8738
1121,2,147,2025-01-27 10:12:31,147,Artist_47,Pop,204076,303196,2,55+,Free,usr_2144
1122,77,142,2025-04-27 08:59:43,142,Artist_42,Electronic,207508,977699,77,18-24,Premium,usr_9358
1123,12,136,2025-03-11 19:43:45,136,Artist_36,Electronic,125486,535564,12,35-44,Premium,usr_5232
1124,39,103,2025-06-28 03:23:36,103,Artist_3,Hip-Hop,157841,989465,39,18-24,Premium,usr_8634
1125,194,129,2025-04-28 22:37:56,129,Artist_29,Rock,275538,314532,194,25-34,Premium,usr_9614
1126,13,105,2025-02-01 14:08:09,105,Artist_5,Electronic,285983,138102,13,55+,Free,usr_3618
1127,46,145,2025-02-07 02:54:04,145,Artist_45,Rock,147192,844699,46,18-24,Premium,usr_2074
1128,155,118,2025-03-12 01:34:18,118,Artist_18,Electronic,230448,537477,155,35-44,Free,usr_8322
1129,113,131,2025-03-06 01:54:31,131,Artist_31,Pop,286342,619332,113,55+,Free,usr_7684
1130,17,108,2025-06-22 00:53:55,108,Artist_8,Pop,181476,189930,17,45-54,Free,usr_9933
1131,104,111,2025-03-16 21:44:42,111,Artist_11,Hip-Hop,271222,827627,104,25-34,Free,usr_6320
1132,98,110,2025-03-18 17:28:27,110,Artist_10,Rock,287280,727438,98,25-34,Free,usr_9482
1133,188,145,2025-05-02 00:09:07,145,Artist_45,Rock,147192,844699,188,18-24,Free,usr_3666
1134,192,115,2025-04-25 12:53:08,115,Artist_15,Jazz,188450,331915,192,55+,Free,usr_9920
1135,88,100,2025-05-15 22:54:07,100,Artist_0,Pop,203042,645977,88,18-24,Premium,usr_3196
1136,109,144,2025-02-20 14:09:04,144,Artist_44,Jazz,180566,266981,109,35-44,Free,usr_7214
1137,163,120,2025-02-14 09:58:59,120,Artist_20,Rock,292627,383821,163,55+,Free,usr_3496
1138,70,129,2025-03-13 15:28:18,129,Artist_29,Rock,275538,314532,70,45-54,Free,usr_8092
1139,158,112,2025-01-03 00:31:33,112,Artist_12,Jazz,191180,279208,158,55+,Free,usr_4540
1140,199,133,2025-05-29 21:34:50,133,Artist_33,Rock,171934,389106,199,55+,Free,usr_7729
1141,74,103,2025-02-07 02:20:20,103,Artist_3,Hip-Hop,157841,989465,74,25-34,Free,usr_6909
1142,63,127,2025-06-19 13:05:31,127,Artist_27,Rock,199459,905497,63,55+,Free,usr_5972
1143,156,137,2025-06-23 22:18:17,137,Artist_37,Hip-Hop,259407,257504,156,18-24,Free,usr_9189
1144,60,130,2025-05-12 14:26:23,130,Artist_30,Hip-Hop,288011,712380,60,25-34,Free,usr_1485
1145,79,126,2025-06-13 06:55:02,126,Artist_26,Rock,298352,319930,79,45-54,Premium,usr_2751
1146,37,104,2025-02-13 23:33:48,104,Artist_4,Hip-Hop,190640,633636,37,35-44,Premium,usr_8906
1147,22,124,2025-04-24 18:02:14,124,Artist_24,Electronic,186234,818216,22,55+,Free,usr_9024
1148,196,102,2025-01-21 13:58:39,102,Artist_2,Electronic,137955,450605,196,35-44,Premium,usr_3510
1149,148,132,2025-04-03 20:27:55,132,Artist_32,Jazz,179163,416837,148,35-44,Free,usr_9162
1150,96,103,2025-05-03 18:18:06,103,Artist_3,Hip-Hop,157841,989465,96,35-44,Premium,usr_3625
1151,68,124,2025-05-09 22:11:02,124,Artist_24,Electronic,186234,818216,68,25-34,Premium,usr_3101
1152,192,119,2025-05-22 01:05:40,119,Artist_19,Hip-Hop,134397,625830,192,55+,Free,usr_9920
1153,17,133,2025-01-31 15:41:23,133,Artist_33,Rock,171934,389106,17,45-54,Free,usr_9933
1154,12,125,2025-01-06 21:09:47,125,Artist_25,Rock,159954,455249,12,35-44,Premium,usr_5232
1155,150,104,2025-04-26 09:33:54,104,Artist_4,Hip-Hop,190640,633636,150,45-54,Premium,usr_7777
1156,145,134,2025-03-10 02:06:40,134,Artist_34,Electronic,283379,128295,145,45-54,Premium,usr_8604
1157,138,127,2025-05-04 09:09:52,127,Artist_27,Rock,199459,905497,138,25-34,Free,usr_5615
1158,118,128,2025-03-20 06:29:27,128,Artist_28,Classical,267851,617313,118,35-44,Free,usr_1145
1159,193,108,2025-06-08 07:59:33,108,Artist_8,Pop,181476,189930,193,45-54,Free,usr_8338
1160,22,137,2025-01-24 14:09:50,137,Artist_37,Hip-Hop,259407,257504,22,55+,Free,usr_9024
1161,120,149,2025-06-28 06:43:24,149,Artist_49,Pop,272617,334677,120,25-34,Premium,usr_1888
1162,50,105,2025-06-04 13:58:51,105,Artist_5,Electronic,285983,138102,50,45-54,Free,usr_6332
1163,14,118,2025-01-08 13:16:43,118,Artist_18,Electronic,230448,537477,14,25-34,Free,usr_2230
1164,192,143,2025-01-02 20:59:16,143,Artist_43,Pop,238324,617923,192,55+,Free,usr_9920
1165,175,110,2025-05-09 05:02:57,110,Artist_10,Rock,287280,727438,175,45-54,Free,usr_6803
1166,29,101,2025-06-28 13:12:51,101,Artist_1,Pop,205999,897606,29,45-54,Premium,usr_7717
1167,164,146,2025-03-04 05:45:11,146,Artist_46,Electronic,121062,119870,164,18-24,Free,usr_2539
1168,180,143,2025-06-24 22:09:36,143,Artist_43,Pop,238324,617923,180,18-24,Premium,usr_3665
1169,125,143,2025-04-22 02:32:16,143,Artist_43,Pop,238324,617923,125,18-24,Free,usr_3786
1170,7,108,2025-03-09 00:21:01,108,Artist_8,Pop,181476,189930,7,35-44,Free,usr_4825
1171,29,120,2025-06-14 12:06:34,120,Artist_20,Rock,292627,383821,29,45-54,Premium,usr_7717
1172,139,123,2025-01-01 03:12:19,123,Artist_23,Rock,239180,139081,139,25-34,Premium,usr_7260
1173,33,133,2025-05-14 18:39:10,133,Artist_33,Rock,171934,389106,33,45-54,Free,usr_6170
1174,134,121,2025-03-26 06:08:03,121,Artist_21,Hip-Hop,298031,277804,134,55+,Free,usr_3456
1175,111,102,2025-04-06 08:54:00,102,Artist_2,Electronic,137955,450605,111,18-24,Free,usr_6186
1176,79,111,2025-02-12 16:29:25,111,Artist_11,Hip-Hop,271222,827627,79,45-54,Premium,usr_2751
1177,160,127,2025-04-28 19:53:03,127,Artist_27,Rock,199459,905497,160,35-44,Free,usr_3436
1178,179,129,2025-04-18 20:19:52,129,Artist_29,Rock,275538,314532,179,55+,Premium,usr_2245
1179,58,125,2025-06-12 05:59:30,125,Artist_25,Rock,159954,455249,58,25-34,Premium,usr_9310
1180,26,147,2025-04-27 06:56:44,147,Artist_47,Pop,204076,303196,26,35-44,Premium,usr_7589
1181,174,120,2025-05-13 16:24:02,120,Artist_20,Rock,292627,383821,174,45-54,Free,usr_2790
1182,29,127,2025-04-14 23:23:14,127,Artist_27,Rock,199459,905497,29,45-54,Premium,usr_7717
1183,4,125,2025-01-27 16:38:37,125,Artist_25,Rock,159954,455249,4,55+,Premium,usr_1703
1184,99,132,2025-01-15 19:56:16,132,Artist_32,Jazz,179163,416837,99,25-34,Free,usr_9169
1185,141,120,2025-05-16 02:44:13,120,Artist_20,Rock,292627,383821,141,18-24,Free,usr_6350
1186,39,134,2025-06-06 01:31:26,134,Artist_34,Electronic,283379,128295,39,18-24,Premium,usr_8634
1187,15,133,2025-05-11 13:56:59,133,Artist_33,Rock,171934,389106,15,45-54,Premium,usr_8406
1188,119,140,2025-01-28 22:09:23,140,Artist_40,Pop,222795,792440,119,18-24,Free,usr_3738
1189,29,146,2025-04-17 23:47:59,146,Artist_46,Electronic,121062,119870,29,45-54,Premium,usr_7717
1190,157,117,2025-02-03 11:33:32,117,Artist_17,Rock,231888,308124,157,45-54,Premium,usr_5451
1191,75,110,2025-04-08 16:19:49,110,Artist_10,Rock,287280,727438,75,55+,Free,usr_5856
1192,116,122,2025-04-24 04:29:56,122,Artist_22,Pop,251800,805703,116,55+,Free,usr_2953
1193,32,147,2025-06-26 08:03:20,147,Artist_47,Pop,204076,303196,32,45-54,Premium,usr_1040
1194,130,121,2025-06-13 14:51:52,121,Artist_21,Hip-Hop,298031,277804,130,55+,Free,usr_1021
1195,175,116,2025-06-12 10:43:35,116,Artist_16,Classical,272424,827952,175,45-54,Free,usr_6803
1196,84,104,2025-02-05 05:32:58,104,Artist_4,Hip-Hop,190640,633636,84,55+,Premium,usr_7355
1197,22,143,2025-04-30 20:31:19,143,Artist_43,Pop,238324,617923,22,55+,Free,usr_9024
1198,27,110,2025-06-16 12:29:51,110,Artist_10,Rock,287280,727438,27,35-44,Free,usr_6865
1199,195,129,2025-02-03 12:43:41,129,Artist_29,Rock,275538,314532,195,45-54,Premium,usr_6709
1200,81,114,2025-01-28 16:51:15,114,Artist_14,Electronic,232856,313945,81,55+,Free,usr_2941
1201,126,126,2025-02-15 00:53:45,126,Artist_26,Rock,298352,319930,126,45-54,Free,usr_3067
1202,184,134,2025-01-12 08:23:03,134,Artist_34,Electronic,283379,128295,184,25-34,Free,usr_8467
1203,92,132,2025-06-21 08:48:59,132,Artist_32,Jazz,179163,416837,92,18-24,Free,usr_8610
1204,21,119,2025-01-01 23:13:11,119,Artist_19,Hip-Hop,134397,625830,21,25-34,Free,usr_5554
1205,47,115,2025-01-15 15:58:16,115,Artist_15,Jazz,188450,331915,47,25-34,Premium,usr_5636
1206,101,133,2025-02-07 18:09:10,133,Artist_33,Rock,171934,389106,101,45-54,Free,usr_7366
1207,187,101,2025-01-13 14:20:24,101,Artist_1,Pop,205999,897606,187,55+,Free,usr_9557
1208,84,134,2025-03-05 19:22:42,134,Artist_34,Electronic,283379,128295,84,55+,Premium,usr_7355
1209,6,139,2025-04-18 12:31:18,139,Artist_39,Jazz,246020,585008,6,25-34,Free,usr_7457
1210,147,127,2025-03-14 11:37:42,127,Artist_27,Rock,199459,905497,147,45-54,Free,usr_8776
1211,185,146,2025-05-07 00:29:01,146,Artist_46,Electronic,121062,119870,185,25-34,Premium,usr_6476
1212,197,138,2025-06-09 17:24:58,138,Artist_38,Electronic,206900,338067,197,35-44,Free,usr_4601
1213,131,105,2025-06-25 19:57:03,105,Artist_5,Electronic,285983,138102,131,35-44,Free,usr_4710
1214,1,108,2025-01-23 08:54:19,108,Artist_8,Pop,181476,189930,1,45-54,Premium,usr_1392
1215,58,119,2025-05-28 14:21:23,119,Artist_19,Hip-Hop,134397,625830,58,25-34,Premium,usr_9310
1216,124,100,2025-05-30 20:01:08,100,Artist_0,Pop,203042,645977,124,35-44,Free,usr_7638
1217,166,107,2025-06-03 10:26:30,107,Artist_7,Hip-Hop,283551,464778,166,25-34,Free,usr_7985
1218,15,122,2025-02-04 03:12:18,122,Artist_22,Pop,251800,805703,15,45-54,Premium,usr_8406
1219,162,102,2025-05-18 07:02:08,102,Artist_2,Electronic,137955,450605,162,18-24,Premium,usr_8989
1220,189,103,2025-01-25 12:58:22,103,Artist_3,Hip-Hop,157841,989465,189,18-24,Premium,usr_4874
1221,163,124,2025-02-26 12:08:32,124,Artist_24,Electronic,186234,818216,163,55+,Free,usr_3496
1222,64,146,2025-04-14 07:39:44,146,Artist_46,Electronic,121062,119870,64,25-34,Free,usr_6117
1223,25,137,2025-01-28 07:46:37,137,Artist_37,Hip-Hop,259407,257504,25,18-24,Free,usr_2036
1224,24,114,2025-05-02 07:09:36,114,Artist_14,Electronic,232856,313945,24,18-24,Free,usr_3240
1225,12,120,2025-04-17 11:21:39,120,Artist_20,Rock,292627,383821,12,35-44,Premium,usr_5232
1226,18,134,2025-03-01 03:45:04,134,Artist_34,Electronic,283379,128295,18,55+,Premium,usr_4111
1227,15,145,2025-04-29 03:27:01,145,Artist_45,Rock,147192,844699,15,45-54,Premium,usr_8406
1228,27,113,2025-06-20 23:42:13,113,Artist_13,Electronic,294358,254697,27,35-44,Free,usr_6865
1229,72,135,2025-03-23 07:21:49,135,Artist_35,Rock,174098,113807,72,55+,Free,usr_1558
1230,60,111,2025-02-15 02:16:17,111,Artist_11,Hip-Hop,271222,827627,60,25-34,Free,usr_1485
1231,174,116,2025-02-16 12:30:49,116,Artist_16,Classical,272424,827952,174,45-54,Free,usr_2790
1232,145,138,2025-03-16 08:21:06,138,Artist_38,Electronic,206900,338067,145,45-54,Premium,usr_8604
1233,93,108,2025-03-14 21:30:05,108,Artist_8,Pop,181476,189930,93,35-44,Free,usr_6302
1234,53,134,2025-01-31 02:43:26,134,Artist_34,Electronic,283379,128295,53,45-54,Free,usr_7712
1235,8,112,2025-04-23 06:02:16,112,Artist_12,Jazz,191180,279208,8,35-44,Premium,usr_1755
1236,79,114,2025-01-15 17:13:05,114,Artist_14,Electronic,232856,313945,79,45-54,Premium,usr_2751
1237,27,117,2025-03-08 07:46:01,117,Artist_17,Rock,231888,308124,27,35-44,Free,usr_6865
1238,174,132,2025-04-04 12:18:22,132,Artist_32,Jazz,179163,416837,174,45-54,Free,usr_2790
1239,50,105,2025-02-16 03:20:05,105,Artist_5,Electronic,285983,138102,50,45-54,Free,usr_6332
1240,199,126,2025-06-19 21:54:09,126,Artist_26,Rock,298352,319930,199,55+,Free,usr_7729
1241,131,122,2025-03-23 11:15:42,122,Artist_22,Pop,251800,805703,131,35-44,Free,usr_4710
1242,93,126,2025-02-10 20:24:30,126,Artist_26,Rock,298352,319930,93,35-44,Free,usr_6302
1243,192,133,2025-06-24 16:26:39,133,Artist_33,Rock,171934,389106,192,55+,Free,usr_9920
1244,172,145,2025-02-06 23:28:12,145,Artist_45,Rock,147192,844699,172,18-24,Free,usr_2024
1245,181,137,2025-01-23 13:32:15,137,Artist_37,Hip-Hop,259407,257504,181,18-24,Free,usr_7852
1246,24,113,2025-01-02 04:33:03,113,Artist_13,Electronic,294358,254697,24,18-24,Free,usr_3240
1247,60,135,2025-06-23 04:28:51,135,Artist_35,Rock,174098,113807,60,25-34,Free,usr_1485
1248,122,107,2025-05-22 03:54:34,107,Artist_7,Hip-Hop,283551,464778,122,45-54,Free,usr_4391
1249,131,134,2025-03-21 17:20:24,134,Artist_34,Electronic,283379,128295,131,35-44,Free,usr_4710
1250,148,118,2025-03-02 03:00:30,118,Artist_18,Electronic,230448,537477,148,35-44,Free,usr_9162
1251,46,129,2025-04-07 15:48:03,129,Artist_29,Rock,275538,314532,46,18-24,Premium,usr_2074
1252,15,113,2025-03-30 07:08:18,113,Artist_13,Electronic,294358,254697,15,45-54,Premium,usr_8406
1253,153,119,2025-05-13 18:46:45,119,Artist_19,Hip-Hop,134397,625830,153,18-24,Free,usr_4524
1254,199,148,2025-04-05 23:58:45,148,Artist_48,Hip-Hop,209780,348683,199,55+,Free,usr_7729
1255,17,124,2025-01-18 09:32:20,124,Artist_24,Electronic,186234,818216,17,45-54,Free,usr_9933
1256,126,139,2025-03-02 00:43:54,139,Artist_39,Jazz,246020,585008,126,45-54,Free,usr_3067
1257,84,123,2025-04-26 07:44:02,123,Artist_23,Rock,239180,139081,84,55+,Premium,usr_7355
1258,9,113,2025-06-18 16:30:39,113,Artist_13,Electronic,294358,254697,9,35-44,Free,usr_8207
1259,166,125,2025-05-18 17:09:32,125,Artist_25,Rock,159954,455249,166,25-34,Free,usr_7985
1260,176,137,2025-03-20 05:58:15,137,Artist_37,Hip-Hop,259407,257504,176,25-34,Premium,usr_4043
1261,188,122,2025-06-24 11:49:35,122,Artist_22,Pop,251800,805703,188,18-24,Free,usr_3666
1262,63,121,2025-06-23 11:15:27,121,Artist_21,Hip-Hop,298031,277804,63,55+,Free,usr_5972
1263,117,147,2025-05-01 13:43:54,147,Artist_47,Pop,204076,303196,117,25-34,Free,usr_7930
1264,130,118,2025-02-19 14:48:19,118,Artist_18,Electronic,230448,537477,130,55+,Free,usr_1021
1265,88,145,2025-06-23 21:19:48,145,Artist_45,Rock,147192,844699,88,18-24,Premium,usr_3196
1266,72,102,2025-04-25 16:01:19,102,Artist_2,Electronic,137955,450605,72,55+,Free,usr_1558
1267,139,141,2025-04-01 04:11:37,141,Artist_41,Electronic,262202,494540,139,25-34,Premium,usr_7260
1268,64,118,2025-06-27 09:05:26,118,Artist_18,Electronic,230448,537477,64,25-34,Free,usr_6117
1269,72,108,2025-01-15 10:10:41,108,Artist_8,Pop,181476,189930,72,55+,Free,usr_1558
1270,21,127,2025-06-24 01:06:07,127,Artist_27,Rock,199459,905497,21,25-34,Free,usr_5554
1271,18,119,2025-01-23 04:19:03,119,Artist_19,Hip-Hop,134397,625830,18,55+,Premium,usr_4111
1272,64,144,2025-01-13 13:58:49,144,Artist_44,Jazz,180566,266981,64,25-34,Free,usr_6117
1273,82,106,2025-03-15 06:54:25,106,Artist_6,Jazz,258429,174460,82,18-24,Premium,usr_8395
1274,110,113,2025-05-11 22:51:09,113,Artist_13,Electronic,294358,254697,110,35-44,Free,usr_3029
1275,95,108,2025-05-25 07:04:13,108,Artist_8,Pop,181476,189930,95,18-24,Free,usr_1028
1276,166,118,2025-04-15 02:23:31,118,Artist_18,Electronic,230448,537477,166,25-34,Free,usr_7985
1277,32,146,2025-03-06 15:48:00,146,Artist_46,Electronic,121062,119870,32,45-54,Premium,usr_1040
1278,11,113,2025-03-14 21:20:38,113,Artist_13,Electronic,294358,254697,11,45-54,Premium,usr_4261
1279,45,137,2025-01-03 12:36:27,137,Artist_37,Hip-Hop,259407,257504,45,25-34,Free,usr_2639
1280,33,135,2025-01-26 03:23:36,135,Artist_35,Rock,174098,113807,33,45-54,Free,usr_6170
1281,102,139,2025-04-15 02:55:48,139,Artist_39,Jazz,246020,585008,102,18-24,Free,usr_7623
1282,169,116,2025-01-14 05:47:50,116,Artist_16,Classical,272424,827952,169,18-24,Free,usr_8073
1283,136,129,2025-06-28 06:20:25,129,Artist_29,Rock,275538,314532,136,35-44,Free,usr_2786
1284,11,108,2025-01-12 04:37:54,108,Artist_8,Pop,181476,189930,11,45-54,Premium,usr_4261
1285,179,132,2025-03-31 21:57:31,132,Artist_32,Jazz,179163,416837,179,55+,Premium,usr_2245
1286,88,124,2025-06-28 20:05:27,124,Artist_24,Electronic,186234,818216,88,18-24,Premium,usr_3196
1287,41,113,2025-05-31 02:40:03,113,Artist_13,Electronic,294358,254697,41,45-54,Premium,usr_7089
1288,145,110,2025-03-28 11:03:29,110,Artist_10,Rock,287280,727438,145,45-54,Premium,usr_8604
1289,76,134,2025-05-14 08:23:31,134,Artist_34,Electronic,283379,128295,76,25-34,Free,usr_4531
1290,121,140,2025-02-02 05:30:36,140,Artist_40,Pop,222795,792440,121,25-34,Free,usr_9472
1291,46,113,2025-06-18 02:58:02,113,Artist_13,Electronic,294358,254697,46,18-24,Premium,usr_2074
1292,160,129,2025-04-18 03:50:06,129,Artist_29,Rock,275538,314532,160,35-44,Free,usr_3436
1293,80,140,2025-02-16 01:25:20,140,Artist_40,Pop,222795,792440,80,45-54,Free,usr_8529
1294,54,103,2025-04-12 17:06:08,103,Artist_3,Hip-Hop,157841,989465,54,55+,Free,usr_3069
1295,86,103,2025-06-21 11:54:46,103,Artist_3,Hip-Hop,157841,989465,86,18-24,Free,usr_3170
1296,92,127,2025-03-10 08:14:44,127,Artist_27,Rock,199459,905497,92,18-24,Free,usr_8610
1297,148,107,2025-01-26 13:05:29,107,Artist_7,Hip-Hop,283551,464778,148,35-44,Free,usr_9162
